track_id,track_name,track_artist,track_url
3WvM2dIR9iIxMGNMP7WsNw,Landing in Love,HANRORO,https://open.spotify.com/track/3WvM2dIR9iIxMGNMP7WsNw
3A76bRRuVaIJrV8mrVeb21,Peanut butter Sandwich,jisokuryClub,https://open.spotify.com/track/3A76bRRuVaIJrV8mrVeb21
6dy7pDUqBlNQqxYj5Kt8bT,Heaven(2023),Lim Jae Hyun,https://open.spotify.com/track/6dy7pDUqBlNQqxYj5Kt8bT
43iIQbw5hx986dUEZbr3eN,From The Start,Laufey,https://open.spotify.com/track/43iIQbw5hx986dUEZbr3eN
1UjN1QVbHnzJiqjkqzWmZK,Love War (Feat. BE'O),YENA,https://open.spotify.com/track/1UjN1QVbHnzJiqjkqzWmZK
1Nt4hDwC9bGT8P9NU5TuFX,These Tears,Andy Grammer,https://open.spotify.com/track/1Nt4hDwC9bGT8P9NU5TuFX
4EaQ0ouIydfeAgQUz284EF,People Pt.2 (feat. IU),Agust D,https://open.spotify.com/track/4EaQ0ouIydfeAgQUz284EF
7M0dIdZWN1FDcveRdoOzbZ,ビリミリオン,Yuuri,https://open.spotify.com/track/7M0dIdZWN1FDcveRdoOzbZ
7Mmv4tVcaAAM0M9bn6h6zY,On the street (Feat. ASH ISLAND),Leellamarz,https://open.spotify.com/track/7Mmv4tVcaAAM0M9bn6h6zY
5DZrNCtCKXV7lsBkN0qFBc,Sweatshirt,Patrick Hizon,https://open.spotify.com/track/5DZrNCtCKXV7lsBkN0qFBc
7woEDtme8YkFiWeyiinIjy,New Jeans,NewJeans,https://open.spotify.com/track/7woEDtme8YkFiWeyiinIjy
5mdl3TlXrImNPrIo3aO70q,Because I Don't Love You,Onestar,https://open.spotify.com/track/5mdl3TlXrImNPrIo3aO70q
36vmaZyO0iAE6FZ7287fg2,Dive,Olivia Dean,https://open.spotify.com/track/36vmaZyO0iAE6FZ7287fg2
7qlA2Y1zPNnQxUd1BWx19x,Goodbye (Feat. Paul Blanco),ASH ISLAND,https://open.spotify.com/track/7qlA2Y1zPNnQxUd1BWx19x
5LMoKDVzW2kDneNu2UbspP,Zero,NewJeans,https://open.spotify.com/track/5LMoKDVzW2kDneNu2UbspP
2EcUNCoMNUqqF6v81loNNk,Crying,BOYNEXTDOOR,https://open.spotify.com/track/2EcUNCoMNUqqF6v81loNNk
29j6SXQOmfSbiemMriO25W,Rose Blossom,H1-KEY,https://open.spotify.com/track/29j6SXQOmfSbiemMriO25W
14XLUySagFhP9KoqOTg5ka,VIBE (feat. Jimin of BTS),TAEYANG,https://open.spotify.com/track/14XLUySagFhP9KoqOTg5ka
1o844wI52S3TjXGBwvGcc7,Hold On Tight,aespa,https://open.spotify.com/track/1o844wI52S3TjXGBwvGcc7
